candidate_id,window_id,subject_id,activity_id,activity_name,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15,value_16,value_17,value_18,value_19,value_20,value_21,value_22,value_23,value_24,value_25,value_26,value_27,value_28,value_29,value_30,value_31,value_32,value_33,value_34,value_35,value_36,value_37,value_38,value_39,value_40,value_41,value_42,value_43,value_44,value_45,value_46,value_47,value_48,value_49,value_50,value_51,value_52,value_53
177,5237,108,3,standing,0.04,-0.5834,-0.0533,-0.0981,-0.1151,-0.1722,-0.1586,0.0634,0.217,0.0705,-0.0486,-0.01,-0.0227,0.0016,0.0273,0.0285,0.0102,0.0218,-0.4738,0.0485,-0.5546,0.0263,0.0275,0.1506,0.6609,0.0086,-0.0471,-0.0423,0.0335,-0.0764,-0.0388,0.0325,0.0548,0.0358,0.0033,0.066,-0.0037,-0.2557,-0.0104,0.5903,-0.0162,-0.0238,0.0208,-0.3316,-0.01,-0.0044,0.0168,0.0264,0.0272,0.0252,0.0064,-0.0374,-0.0173,0.0019
178,5238,108,3,standing,0.02,-0.5121,-0.0486,-0.1213,-0.0647,-0.455,-0.1167,-0.0267,0.0584,0.0187,-0.0426,0.015,-0.07,0.0222,0.0118,0.0187,0.0144,-0.0102,-0.5618,0.0048,-0.5303,-0.0187,0.0102,0.0259,0.537,0.0034,-0.0683,0.0168,0.0351,0.0301,0.0463,-0.0253,-0.019,0.0105,0.0067,0.03,0.0058,-0.3098,-0.0044,0.6468,-0.0058,-0.0049,0.0079,0.4632,0.0133,-0.0115,0.0086,-0.0174,0.0077,-0.0019,0.0061,-0.0358,-0.0128,0.001
181,5241,108,3,standing,0.0156,-0.5118,-0.0154,-0.1184,-0.1607,-0.4852,-0.0683,0.02,-0.0136,-0.1501,0.0724,0.0165,-0.0377,0.0002,0.0087,0.0285,0.0187,-0.025,-0.4921,-0.0326,-0.5567,-0.0007,-0.011,-0.0177,0.7208,0.0265,0.03,0.0458,-0.0123,-0.0178,-0.1763,-0.012,-0.1171,-0.053,-0.0189,-0.0228,-0.0039,-0.3515,-0.0071,0.527,0.0007,-0.0189,0.0062,0.5138,0.0286,0.0151,0.0322,-0.003,0.0157,-0.0019,0.0388,-0.036,-0.0089,0.0031
182,5242,108,3,standing,0.0036,-0.6637,-0.0228,-0.0844,-0.1523,-0.5469,-0.243,0.0227,-0.055,0.0238,-0.0569,-0.027,-0.0186,-0.0238,0.0098,0.0378,0.032,-0.0059,-0.1031,-0.0049,-0.5648,-0.0029,-0.0055,0.0184,0.5532,0.0184,-0.0027,0.0154,-0.0275,0.0007,-0.1449,-0.0354,-0.0064,-0.0328,0.0011,0.0208,0.0036,-0.3372,-0.0067,0.556,0.0023,-0.0129,0.0111,0.3503,0.0143,-0.0026,0.0284,-0.0235,0.0221,0.002,0.0222,-0.036,-0.0115,0.0016
184,5244,108,3,standing,0.0023,-0.6762,-0.0477,-0.0397,-0.0819,-0.4169,-0.118,0.0263,-0.0572,-0.0288,0.016,-0.009,-0.0427,-0.0124,-0.0302,0.0451,0.0195,-0.0313,-0.3481,0.0037,-0.5826,-0.0017,0.0037,0.0171,0.7035,0.016,0.0453,-0.0263,0.0103,-0.0267,-0.0197,-0.0204,-0.009,-0.0105,-0.0023,-0.0114,-0.0009,-0.3531,-0.0023,0.5741,-0.0062,-0.0087,-0.0032,-0.0736,-0.0001,-0.0101,0.028,-0.017,0.0327,0.0083,0.0137,-0.0345,-0.0082,0.003
185,5245,108,3,standing,0.0447,-0.6777,-0.0414,-0.1043,-0.3777,-0.8798,-0.3047,-0.1446,0.186,0.0484,-0.1257,0.0524,-0.0406,-0.0154,0.0222,0.0359,0.016,0.0125,-0.4764,-0.0673,-0.5794,0.0039,-0.0058,-0.0331,0.5794,0.0165,-0.0167,0.0138,-0.026,-0.0438,-0.2004,-0.1054,-0.0685,-0.0169,-0.0047,-0.0303,0.0043,-0.2232,-0.0123,0.5194,-0.0016,-0.0138,0.0008,0.4104,0.0214,0.0107,0.0297,0.0048,0.0131,-0.0052,0.023,-0.0393,-0.016,-0.0043
186,5246,108,3,standing,0.0101,-0.781,-0.0181,-0.0274,-0.1181,-0.3322,-0.2556,0.0155,-0.1743,0.1074,-0.2053,0.005,-0.043,0.0101,0.007,0.0219,0.0167,0.0338,1.0582,0.009,-0.5803,0.005,-0.0065,-0.0401,0.7164,-0.0032,-0.0081,-0.0157,-0.025,0.0251,-0.3789,-0.0272,0.0087,-0.0133,0.0032,0.02,0.0013,-0.2068,-0.0032,0.4209,-0.0125,-0.0156,0.0013,0.448,0.0148,0.0063,0.0291,-0.006,0.0213,0.011,0.0154,-0.0324,-0.0113,0.0057
189,5249,108,3,standing,0.0366,-0.5748,-0.026,0.0432,0.1921,0.4738,-0.2193,0.0675,-0.0014,0.02,-0.0108,0.047,-0.0218,-0.0435,0.0284,0.0577,0.0424,-0.0034,0.676,-0.0614,-0.5788,-0.0047,-0.0062,-0.01,0.6194,-0.0423,-0.0246,-0.0029,0.0112,-0.0071,-0.3561,-0.0247,-0.0531,-0.0117,-0.0059,-0.0176,-0.0042,-0.2106,-0.0027,0.4282,-0.0142,-0.0027,-0.0176,0.5203,0.026,0.0093,0.0353,-0.0085,0.0261,0.016,0.0048,-0.0289,-0.0145,0.0075
190,5250,108,3,standing,0.0048,-0.78,-0.0095,0.0717,0.1627,0.3037,-0.372,0.0143,0.0211,0.0105,0.0271,-0.01,-0.0402,0.0089,0.0172,0.0303,0.0227,0.0418,-0.4607,0.0407,-0.5684,-0.0083,-0.0056,-0.0034,0.8237,-0.0042,0.0303,0.0081,-0.0183,-0.0248,-0.1365,-0.0105,0.0006,-0.0423,0.0118,-0.0078,-0.0033,-0.2006,-0.0047,0.5669,0.0037,-0.0182,0.0078,0.5372,0.0135,0.0062,0.0288,0.0016,0.025,0.0162,0.0292,-0.0342,-0.0082,0.0014
191,5251,108,3,standing,0.0171,-0.5349,-0.0265,-0.0303,-0.2422,-0.5735,-0.0805,-0.03,0.006,0.0338,0.0105,0.0103,-0.0424,-0.0107,0.0054,0.0261,0.026,0.0089,-0.5895,0.006,-0.5704,-0.0001,0.0033,0.0377,0.7343,0.0092,0.0318,-0.0137,0.0261,0.0135,-0.1511,0.011,-0.0299,-0.0091,-0.0162,0.0121,-0.0042,-0.2326,-0.0056,0.5151,-0.0064,-0.013,-0.0029,0.3067,-0.0107,-0.0036,0.0388,0.0224,0.016,-0.0058,0.0214,-0.031,-0.0126,0.0035
192,5252,108,3,standing,0.0016,-0.5389,-0.01,-0.0247,-0.1144,-0.3575,-0.2343,0.0233,-0.0629,0.0289,-0.008,0.0486,0.0301,-0.0126,0.006,0.0433,0.047,0.017,1.3649,0.0484,-0.5694,-0.0041,-0.006,0.0235,0.7867,-0.0444,0.0264,0.0078,-0.0371,-0.0029,-0.0415,0.0143,0.0064,0.0102,0.0207,0.0235,-0.0036,-0.2228,-0.0085,0.6251,-0.0105,-0.0109,-0.0154,0.5647,-0.0064,0.0218,0.0318,0.015,0.0288,-0.001,0.0193,-0.0341,-0.0126,0.0017
193,5253,108,3,standing,0.0263,-0.5586,0.0029,-0.0838,-0.1851,-0.5134,-0.2096,-0.0107,-0.0056,0.0433,-0.0367,-0.0043,-0.031,0.0177,0.0261,0.0281,0.0325,0.0137,0.215,0.0062,-0.5577,-0.0051,-0.001,0.0007,0.6447,0.0173,0.0138,-0.0451,0.0115,0.0009,-0.0569,-0.0314,-0.0051,-0.0011,-0.0188,0.0016,-0.0037,-0.2327,-0.0062,0.6642,-0.0027,-0.0127,0.0147,0.3855,-0.0029,0.0062,0.0281,-0.0047,0.0157,0.0057,0.0099,-0.0353,-0.0117,0.0015
194,5254,108,3,standing,0.0011,-0.5197,0.0061,-0.161,-0.1137,-0.4416,-0.3444,-0.0032,-0.0518,0.0341,-0.0264,0.0057,-0.0584,0.0013,0.0108,0.0455,0.0187,0.0336,-0.0178,-0.0117,-0.5734,-0.0045,0.0047,0.0077,0.7123,0.0039,0.0136,-0.0301,-0.0101,0.0007,-0.1894,-0.0168,-0.0056,-0.0462,-0.0117,0.0042,-0.004,-0.2222,-0.0035,0.5222,-0.0073,-0.0151,0.0175,-0.1882,0.013,0.0077,0.013,0.0021,0.0272,-0.0033,0.0207,-0.0364,-0.0094,0.0018
195,5255,108,3,standing,0.0121,-0.7484,0.0233,-0.0728,-0.1106,-0.0039,-0.319,-0.128,0.1766,-0.0123,-0.3377,0.1513,0.0845,0.0527,-0.0428,-0.0056,-0.0305,-0.0284,-0.084,0.0448,-0.5827,-0.022,-0.0353,-0.0166,0.4862,-0.0255,0.0212,-0.0663,-0.0012,0.0314,-0.4388,0.0049,-0.1866,-0.0284,0.0145,0.0423,-0.0141,-0.2269,-0.0118,0.4744,0.0103,-0.0227,0.0098,0.1357,0.0441,-0.0058,-0.0157,-0.0053,0.0573,0.0246,0.0181,-0.0397,0.0059,0.0156
199,5259,108,3,standing,0.0331,-0.6156,-0.0323,-0.0182,-0.2163,-0.6099,-0.3417,0.0154,-0.0322,-0.0142,0.0055,0.0238,-0.0447,0.0027,0.0024,0.0212,0.0111,-0.0004,-0.3148,-0.0017,-0.5593,-0.0013,-0.0006,-0.0242,0.6429,0.0127,0.0232,-0.0072,-0.0201,0.0031,-0.2472,-0.0237,0.0017,0.0077,-0.0097,0.0021,-0.0067,-0.254,-0.0062,0.6136,0.0037,-0.0152,0.0145,0.4228,-0.0076,0.0118,0.0181,0.014,0.0202,0.003,0.0336,-0.0363,-0.0143,0.0054
201,5261,108,3,standing,0.0184,-0.6873,-0.0162,-0.1201,-0.162,-0.5421,-0.1544,0.0338,-0.0168,-0.0813,-0.0097,-0.016,-0.0197,0.0118,0.0146,0.0135,0.0261,0.0188,-0.0967,0.0172,-0.583,-0.0151,-0.0121,0.0427,0.5814,0.0042,0.0177,-0.0178,-0.0307,-0.0131,-0.2353,0.0131,-0.0666,-0.0047,0.0163,0.0084,-0.0054,-0.353,-0.0079,0.467,-0.0136,-0.0016,-0.0079,0.5801,-0.0051,0.0054,0.0278,-0.0026,0.0305,0.0083,0.0321,-0.0383,-0.0142,0.0057
204,5264,108,3,standing,0.0114,-0.7443,-0.0134,0.0712,0.1992,0.532,-0.2181,-0.0112,0.05,0.0526,0.0137,0.0071,-0.0389,0.0017,0.0111,0.021,0.0326,0.0022,0.1589,0.0123,-0.5828,-0.0083,0.0007,0.0188,0.6571,0.0016,-0.0141,-0.0233,-0.0113,0.0075,-0.2548,-0.0417,-0.0102,0.0131,0.0284,-0.0167,-0.0028,-0.36,-0.0078,0.5258,-0.0034,-0.0187,0.012,0.1632,-0.0051,0.0051,0.0248,-0.0071,0.0097,0.0104,0.0154,-0.0367,-0.0088,0.0051
205,5265,108,3,standing,0.0222,-0.7545,0.0017,-0.0817,-0.2423,-0.562,-0.1175,-0.0186,0.1202,0.0472,0.012,-0.0164,-0.0026,-0.0084,0.009,0.0513,0.0245,0.0508,-1.1119,0.0321,-0.5427,-0.0264,-0.0112,-0.0379,0.5673,-0.0382,-0.0455,-0.0073,0.0477,0.0062,-0.2587,0.0075,0.0274,0.034,0.003,0.0402,-0.0075,-0.3043,-0.0042,0.5673,0.0003,-0.0172,0.0143,-0.4637,0.0043,0.0268,0.0537,-0.0156,0.0063,0.0084,0.026,-0.0373,-0.0116,0.0024
206,5266,108,3,standing,0.0076,-0.5749,0.0016,-0.0981,-0.2096,-0.5131,-0.3884,0.0128,0.0141,0.0405,0.0511,0.0361,-0.0135,0.0033,0.0112,0.0274,0.0269,0.0086,0.2923,0.0322,-0.5901,0.0046,-0.0058,0.0124,0.6701,0.0323,-0.0321,-0.0357,-0.0201,-0.0076,-0.22,-0.0027,-0.0181,-0.0174,-0.0103,-0.0114,-0.0039,-0.2381,-0.0103,0.6334,-0.0121,-0.0062,0.0023,0.5424,0.0077,-0.0079,0.0092,-0.0026,0.0347,0.0053,0.0219,-0.0323,-0.0105,0.0046
207,5267,108,3,standing,0.0363,-0.7655,-0.0606,-0.0625,-0.1385,-0.4969,-0.1936,-0.0816,0.0058,0.1746,-0.1601,-0.0483,-0.0274,-0.035,0.0203,0.0308,0.0189,-0.0718,-1.7576,-0.0236,-0.5587,-0.0258,-0.0066,0.1251,0.5104,-0.0261,0.002,-0.0455,-0.0122,-0.0376,-0.5531,-0.0682,-0.2421,-0.0426,-0.0105,-0.011,-0.0004,-0.2554,-0.0144,0.4162,-0.005,-0.0215,0.0141,0.4163,0.0085,0.0377,0.0339,0.0113,0.023,-0.0081,0.0489,-0.034,-0.0079,0.0088
210,5270,108,3,standing,0.0244,-0.7152,-0.0204,-0.0886,-0.1653,-0.5372,-0.3551,-0.1289,-0.007,0.0531,-0.1471,0.0638,-0.0078,0.0234,0.0103,0.0291,0.0145,-0.0613,-0.0523,-0.0217,-0.5956,-0.0065,0.0004,0.0326,0.5986,-0.0278,-0.0327,0.058,-0.0204,-0.0016,0.0373,-0.0264,-0.1129,-0.03,-0.0675,-0.0047,-0.0016,-0.2257,-0.0058,0.6428,-0.0102,-0.0054,-0.0346,0.4589,0.0086,-0.0115,0.008,-0.0112,-0.0086,0.0107,0.0309,-0.0328,-0.0061,0.0042
211,5271,108,3,standing,0.0131,-0.7775,-0.0083,-0.0353,-0.1708,-0.5257,-0.0537,0.0483,-0.1418,0.0082,0.0154,0.0154,-0.0351,0.0001,0.0094,0.0199,0.0472,-0.0305,-0.0194,-0.0384,-0.5937,-0.0045,-0.0021,-0.0026,0.6579,0.0151,-0.0256,-0.036,-0.031,0.0204,-0.135,-0.0424,-0.0821,-0.0413,-0.053,0.0275,-0.0078,-0.2124,-0.0057,0.5193,-0.002,-0.0096,-0.0142,-0.2578,-0.0011,0.0077,0.0292,0.0016,0.03,-0.0046,0.0069,-0.037,-0.0109,0.0067
212,5272,108,3,standing,0.0415,-0.575,-0.0079,-0.1079,-0.1385,-0.343,-0.317,-0.0517,-0.0481,0.1336,0.0875,0.0524,-0.1035,-0.0047,-0.0107,0.0236,0.0272,0.0281,-0.3689,0.044,-0.5873,0.0008,0.004,-0.0316,0.5326,0.0275,-0.0537,-0.0176,-0.0085,-0.0115,-0.1474,-0.0331,0.0049,-0.0753,0.0538,-0.0366,-0.0051,-0.2176,-0.0075,0.444,-0.0081,-0.0131,0.0017,-0.2636,0.0145,0.0015,0.0076,-0.0131,0.0368,0.0086,0.0263,-0.0353,-0.0115,0.0061
213,5273,108,3,standing,0.0012,-0.6831,-0.0145,-0.0498,-0.0608,-0.3799,-0.0135,0.0052,0.0302,0.0266,0.0153,0.0048,-0.0442,-0.0121,0.0185,0.0373,0.0247,0.0046,-1.708,0.0083,-0.5308,-0.0008,-0.002,0.0447,0.7846,0.0058,0.043,-0.0561,-0.0248,0.0142,-0.2391,-0.0357,-0.1216,0.025,0.0262,0.0058,-0.0005,-0.2186,-0.0046,0.538,-0.0076,-0.0151,0.0032,0.5005,0.0123,0.0136,0.0418,0.0147,0.0226,0.0102,0.0293,-0.0416,-0.0079,0.0049
214,5274,108,3,standing,0.0072,-0.6765,-0.0186,0.005,0.2347,0.7297,-0.4304,0.001,-0.0645,0.0557,-0.0034,0.0436,0.0147,-0.0027,-0.0206,-0.0054,0.021,-0.0134,0.4975,-0.0256,-0.5396,0.0035,-0.0068,-0.0453,0.6036,-0.0065,0.0382,0.0224,0.0148,-0.0138,-0.0932,-0.0325,-0.1404,-0.0263,-0.0081,-0.0041,0.0013,-0.2318,-0.0047,0.5199,-0.0122,-0.0068,0.0112,0.4716,0.0138,0.0094,0.0303,0.0064,0.0281,0.0072,0.0177,-0.0369,-0.0109,-0.0005
215,5275,108,3,standing,0.018,-0.6609,-0.0112,0.0526,-0.128,-0.3773,-0.3084,-0.024,-0.1478,0.0844,-0.0161,0.0304,-0.026,-0.0068,0.0017,0.0302,0.0233,0.0236,-0.277,0.0164,-0.5444,-0.0052,0.0017,0.0053,0.5338,0.0029,-0.0454,0.0223,0.0073,0.0077,-0.1681,-0.0488,-0.02,0.0113,0.0146,0.0151,-0.0049,-0.2322,-0.0038,0.4976,-0.0128,-0.0165,-0.0113,0.2391,0.024,0.0277,0.046,0.0006,0.028,0.0142,0.0276,-0.0384,-0.0127,0.0001
216,5276,108,3,standing,0.0014,-0.7169,-0.0241,-0.0769,-0.2121,-0.6641,-0.2571,0.0104,0.0525,0.0341,-0.0127,0.0311,-0.0624,-0.0334,0.023,0.0238,0.0045,0.0241,0.0768,0.0482,-0.556,-0.0065,-0.0022,-0.0316,0.5521,-0.0478,-0.0166,0.0148,0.0063,0.0218,0.1454,0.0213,0.0442,-0.048,-0.0251,0.0255,-0.0055,-0.2522,-0.009,0.6076,-0.0126,-0.0068,0.0179,0.3353,0.006,-0.0011,0.0151,0.0025,0.0237,0.0011,0.0304,-0.0264,-0.0153,0.0018
217,5277,108,3,standing,0.0485,-0.5481,-0.0724,-0.1103,-0.2751,-0.7297,-0.0923,0.1602,0.4556,-0.1862,-0.3302,-0.0564,-0.0402,-0.0345,-0.0134,0.0677,0.0641,0.0436,-0.5091,-0.0077,-0.5723,-0.0051,0.0042,0.0571,0.6164,0.044,-0.1271,0.0268,-0.1041,0.0504,-0.3156,-0.0667,0.16,-0.0071,-0.0067,0.0407,-0.0045,-0.2627,-0.003,0.6036,-0.0055,-0.0202,-0.0201,0.1521,-0.0323,0.0417,0.0452,0.0457,0.0616,0.0152,0.0061,-0.0239,-0.0175,0.0117
218,5278,108,3,standing,0.0009,-0.584,-0.0389,0.0641,0.1707,0.427,-0.2767,0.0573,0.0244,0.0717,0.1177,0.021,-0.0512,0.0168,0.0347,0.03,0.0488,0.0024,-0.6031,0.0315,-0.5901,-0.025,-0.005,0.0132,0.6323,0.0163,0.0143,-0.0308,0.0073,-0.0281,-0.1676,0.0023,0.062,0.0342,0.0114,0.0014,-0.002,-0.3586,-0.003,0.6073,-0.0132,-0.0017,-0.0083,0.2883,0.0062,-0.0151,0.0513,-0.0101,0.0169,0.0188,0.0126,-0.035,-0.0122,0.0016
219,5279,108,3,standing,0.0054,-0.6422,-0.0016,-0.0273,-0.0609,-0.1899,0.1015,0.0234,-0.0615,0.1016,-0.0007,0.01,-0.0322,0.0017,0.0083,0.042,0.0347,-0.0185,0.6334,-0.0545,-0.5294,-0.0045,0.0002,0.0486,0.6061,0.0385,0.04,0.0252,0.0012,-0.01,-0.1409,-0.0642,0.0618,-0.0223,-0.0318,0.006,-0.0075,-0.2467,-0.0052,0.6694,-0.0011,-0.0076,0.0136,0.5511,0.0087,0.0086,0.0284,-0.0076,0.0305,0.0109,0.0386,-0.0242,-0.0105,0.0034
220,5280,108,3,standing,0.0036,-0.7462,-0.009,0.0483,-0.1983,-0.5858,-0.2036,-0.0075,0.0005,0.0087,0.0111,-0.0025,-0.0241,0.0132,0.0141,0.018,0.0079,-0.0013,-0.1479,-0.0354,-0.5421,-0.0055,-0.0034,-0.0449,0.7113,-0.0023,-0.0061,-0.0127,-0.023,0.0034,-0.1264,-0.0234,-0.0766,-0.0256,-0.0261,0.0047,-0.0018,-0.253,-0.0073,0.5658,-0.0115,-0.013,0.0022,-0.3009,-0.0173,0.0113,0.0145,-0.002,0.025,0.0017,0.0285,-0.0342,-0.0098,0.0023
221,5281,108,3,standing,0.0115,-0.5846,-0.0154,-0.0724,-0.1978,-0.599,-0.2907,-0.0014,0.0114,-0.0523,-0.0428,0.0208,-0.0046,-0.0117,0.0035,0.0433,0.0081,0.0147,0.5733,0.0212,-0.5675,-0.0055,-0.0022,0.0224,0.5404,0.0184,-0.0467,-0.0175,0.0086,0.024,-0.1286,-0.0275,-0.0235,0.0073,0.0227,0.0164,-0.0005,-0.2222,-0.0067,0.5904,-0.0064,-0.0104,-0.0143,0.393,0.0086,0.022,0.006,-0.024,0.0202,0.024,0.0182,-0.0419,-0.013,0.0047
222,5282,108,3,standing,0.0216,-0.7282,-0.0061,-0.0255,-0.1252,-0.359,-0.1233,-0.0001,0.0461,-0.0418,-0.004,-0.0257,-0.0362,0.0312,-0.0011,0.0406,0.0322,0.0081,1.3149,0.0145,-0.5674,0.0031,0.0115,0.0018,0.6337,0.0131,-0.0018,-0.0371,-0.0138,0.02,-0.0624,-0.0133,0.0463,-0.0212,-0.0358,0.0133,-0.0006,-0.2451,-0.0074,0.612,-0.0046,-0.0168,0.0122,0.3174,0.0115,0.0215,0.0229,0.0072,0.0109,0.0014,0.0216,-0.0399,-0.0102,-0.0052
223,5283,108,3,standing,0.0065,-0.5325,0.0302,0.0872,0.209,0.7619,-0.1641,0.0215,-0.0008,0.0582,0.0021,-0.0068,-0.0536,-0.0161,0.0037,0.018,0.0069,0.0555,-0.2044,0.0386,-0.5537,0.0012,-0.0033,-0.052,0.6576,0.0432,0.0085,-0.0627,0.0336,0.0251,-0.1987,0.0092,-0.1452,0.033,0.0576,0.052,-0.0003,-0.2351,-0.0048,0.6527,-0.0136,-0.0077,-0.0266,0.3163,0.0053,0.0064,0.0327,0.0129,0.0386,0.0074,0.0191,-0.0386,-0.0108,0.0055
224,5284,108,3,standing,0.0161,-0.7057,-0.0265,0.0218,-0.2074,-0.6684,-0.3045,0.0166,-0.0481,0.0095,0.0304,-0.015,-0.0484,0.013,0.0067,0.0337,0.008,-0.0141,-0.4542,-0.025,-0.5905,-0.0051,0.005,0.0465,0.7193,0.0473,-0.0057,-0.0273,-0.0091,-0.0094,-0.0835,-0.0357,-0.0109,-0.0434,0.0076,0.0018,-0.005,-0.3096,-0.0115,0.5832,-0.0099,-0.0177,0.02,-0.2249,-0.012,-0.0019,0.0354,0.0055,0.0276,0.0073,0.0179,-0.037,-0.0112,-0.004
225,5285,108,3,standing,0.0258,-0.7826,-0.0175,0.0143,0.0875,0.229,0.0547,-0.0123,0.0261,0.036,0.0307,0.0172,-0.0376,-0.0082,0.0224,0.0272,0.0134,-0.0308,0.4745,0.0262,-0.5422,-0.0052,-0.0001,0.0444,0.6296,0.0227,0.0279,-0.0287,-0.0137,-0.0136,-0.1626,-0.0199,-0.064,-0.0108,0.0022,0.0031,-0.005,-0.2525,-0.0064,0.533,-0.0104,-0.0069,-0.0022,0.2224,0.0252,-0.0157,0.0273,0.0146,0.0252,0.0112,0.0387,-0.0367,-0.0111,0.0048
226,5286,108,3,standing,0.0114,-0.5406,-0.02,-0.1227,-0.1464,-0.4739,-0.3247,-0.0103,0.0284,0.0143,0.0146,0.0127,-0.0559,0.0001,0.016,0.0299,0.0116,-0.0541,1.7701,0.0034,-0.5823,-0.0027,0.0007,0.0401,0.7382,-0.0037,-0.0344,0.004,0.0037,0.0077,-0.15,-0.0446,0.0263,-0.0743,-0.0137,-0.047,-0.0055,-0.2157,-0.0077,0.583,-0.0081,-0.0188,0.0014,0.1446,0.0215,-0.005,0.0214,0.0069,0.0375,0.0076,0.0124,-0.0347,-0.0097,0.0062
228,5288,108,3,standing,0.0045,-0.5644,-0.0349,-0.1488,-0.2145,-0.5543,-0.2305,-0.0572,0.066,0.085,-0.0252,-0.05,-0.0661,0.0126,0.0022,0.0336,0.0063,-0.0236,-0.2136,0.0083,-0.5889,-0.0143,-0.0115,-0.0044,0.6187,0.0368,-0.0486,-0.003,-0.0256,-0.0488,0.2053,-0.0134,-0.0461,0.0121,-0.0032,0.0129,-0.0047,-0.2286,-0.0067,0.4873,0.0057,-0.0202,0.0011,0.5496,0.0224,0.0087,0.0092,0.0051,0.0104,-0.0051,0.0163,-0.0454,-0.0149,0.0023
229,5289,108,3,standing,0.0009,-0.6533,-0.0412,-0.1247,-0.2269,-0.514,-0.326,-0.0505,-0.2125,-0.0067,0.1504,0.0616,-0.0225,0.021,0.0321,0.0506,0.0216,0.0415,0.3563,0.0172,-0.5784,0.0037,-0.0128,0.0257,0.7056,-0.0482,0.0602,0.0041,-0.0301,-0.0355,-0.3023,0.0331,-0.0655,0.0528,-0.0082,-0.0097,-0.0058,-0.3203,-0.0098,0.3666,0.0012,-0.0046,-0.0166,0.4212,0.0097,-0.02,0.0184,0.0048,-0.005,-0.005,0.0172,-0.0368,-0.0111,0.0057
230,5290,108,3,standing,0.0362,-0.6446,0.006,0.0384,-0.0928,-0.2994,-0.2202,-0.0154,0.0257,0.0374,-0.1613,0.0038,0.0323,0.0027,0.0202,0.0507,0.0382,0.0168,0.4672,0.0085,-0.5907,0.0058,-0.0024,0.0172,0.6487,0.04,0.0303,0.0306,-0.0085,-0.0157,-0.2285,0.0041,-0.081,0.0004,-0.0246,-0.0052,-0.003,-0.2189,-0.0043,0.5903,-0.004,-0.0164,0.0055,0.5034,-0.0035,0.026,0.0383,0.0047,0.0207,0.012,0.0156,-0.0378,-0.0143,0.0039
232,5292,108,3,standing,0.0015,-0.5245,0.0095,0.0281,0.0218,0.082,-0.1779,0.0088,0.0015,0.0059,0.0172,0.0008,-0.0297,0.0033,0.017,0.0228,0.0173,-0.003,0.2144,0.007,-0.5477,0.0016,0.0024,-0.0052,0.7477,0.0025,0.017,0.0202,0.0158,0.0081,-0.1966,-0.0134,-0.0273,-0.02,0.0156,-0.0038,-0.0052,-0.2167,-0.0043,0.5875,0.0021,-0.0153,-0.0053,0.546,0.0227,-0.0133,0.007,-0.0038,0.0024,-0.0055,0.0175,-0.0343,-0.0108,0.0063
233,5293,108,3,standing,0.028,-0.5509,-0.0355,-0.0472,-0.1756,-0.5153,-0.169,0.0207,-0.0081,0.0484,0.0206,0.0133,-0.0603,-0.024,0.0256,0.0092,0.0234,0.0002,0.4337,0.0063,-0.5938,-0.0048,-0.0021,0.0084,0.7453,0.0024,0.0001,-0.028,0.0158,0.0076,-0.198,0.0272,0.0258,-0.0322,-0.0016,0.006,0.0008,-0.2344,-0.0099,0.666,-0.0122,-0.0056,-0.0101,0.1366,0.0172,0.0124,0.0416,-0.0036,0.0342,-0.0041,0.0251,-0.0335,-0.014,0.0048
234,5294,108,3,standing,0.0382,-0.7199,-0.0175,-0.096,-0.1821,-0.5724,-0.0861,0.0335,-0.0037,0.1404,-0.2515,-0.0433,-0.0184,-0.0457,0.0079,0.0326,0.0157,0.0175,1.6498,0.0366,-0.557,0.0055,0.0026,-0.005,0.7071,0.0159,0.0311,0.0105,0.0002,0.0258,-0.3647,-0.0301,-0.033,-0.0066,0.0075,0.0103,-0.0077,-0.2141,-0.0015,0.747,-0.0162,-0.0102,0.0042,0.4864,0.0082,0.017,0.0431,0.0103,0.0127,0.0007,0.025,-0.0359,-0.013,-0.0021
237,5297,108,3,standing,0.0036,-0.5569,-0.0156,-0.0851,-0.1867,-0.5266,-0.3196,0.0454,-0.125,-0.1351,-0.231,-0.0067,-0.1364,0.0026,0.0138,0.029,0.0218,0.0301,-0.4783,0.028,-0.5554,0.0054,0.0072,0.0144,0.7425,0.0256,0.0188,0.0181,0.0015,0.0178,-0.1633,0.0111,-0.0054,-0.0382,-0.0141,-0.0412,0.0011,-0.2267,-0.0061,0.5529,0.0057,-0.0086,-0.0017,0.4903,-0.0005,0.0228,0.026,0.0267,0.0259,0.0015,0.0048,-0.0353,-0.0112,0.0007
239,5299,108,3,standing,0.0062,-0.588,-0.0062,-0.0887,-0.2521,-0.6223,-0.0849,0.0182,-0.052,0.019,0.0165,0.0006,-0.0261,-0.02,-0.0044,0.033,0.0179,0.0029,0.578,-0.0066,-0.5608,-0.0034,-0.0052,-0.0043,0.6888,-0.0371,-0.0156,-0.0012,0.0071,-0.0141,-0.1401,-0.0135,-0.0662,0.0118,0.0086,0.0127,-0.0048,-0.2478,-0.007,0.5721,0.0015,-0.016,0.0007,0.4917,0.0148,0.014,0.0361,0.0128,0.0358,0.0011,0.0264,-0.0375,-0.0142,0.0019
